index,E,theta,E',x,Q2,sigma (ub),eps,W2,Gamma_v,stat,%stat_u,syst,%syst_u,rad1,%rad1_c,rad2,%rad2_c,y,y+,xq4/2/pi/a2/y+/hc2,det,sig_r
94,5.648,14.566,4.349,0.64788,1.5791,0.04538,0.937,1.739,0.001303,0.000562,1.23843102688409,0.00057,1.25605993829881,0.000188,0.4142794182459233,9.77e-05,0.2152930806522698,0.2299929178470254,1.617653436934163,7665.565401646633,0.2564368033820904,0.0892049675204891
95,3.419,52.166,0.597,0.29807,1.5784,0.003315,0.257,4.597,0.000109,9.03e-05,2.723981900452489,5.73e-05,1.728506787330317,3.51e-05,1.058823529411765,1.3e-05,0.392156862745098,0.8253875402164376,1.097968870747612,5191.32504547414,14.5718664598673,0.2507707839606514
96,5.648,14.566,4.308,0.62175,1.5639,0.04582,0.934,1.832,0.001394,0.000558,1.217808817110432,0.000576,1.257092972501091,0.000169,0.3688345700567437,8.85e-05,0.1931470973374072,0.2372521246458923,1.60626810320789,7266.605034843432,0.2782713496761079,0.09265207172970817
97,3.419,52.166,0.591,0.29433,1.5621,0.003308,0.254,4.625,0.0001095,9.13e-05,2.759975816203144,5.73e-05,1.732164449818621,2.69e-05,0.813180169286578,1.96e-05,0.592503022974607,0.8271424393097397,1.096645913303446,5026.915768661907,14.9385403920207,0.2484135463236171
98,5.648,14.566,4.266,0.5972,1.5488,0.04838,0.932,1.925,0.001476,0.000556,1.149235221165771,0.000599,1.238114923522117,0.000171,0.3534518396031418,0.000106,0.2190988011575031,0.2446883852691218,1.594756520421903,6894.962841636498,0.3017328379367121,0.1006515278205641
99,3.419,52.166,0.585,0.29062,1.5457,0.003402,0.252,4.653,0.0001099,9.33e-05,2.742504409171076,5.95e-05,1.748971193415638,3.33e-05,0.9788359788359788,1.3e-05,0.3821281599059376,0.8288973384030418,1.095339829815019,4865.672451470667,15.31684273531994,0.2535399685980481
100,5.648,14.566,4.224,0.57409,1.5337,0.05355,0.93,2.018,0.001551,0.000561,1.047619047619048,0.000648,1.210084033613445,0.000178,0.3323996265172736,0.000155,0.2894491129785248,0.2521246458923512,1.583354852899279,6546.337581043199,0.3266339195692257,0.1145036036013373
101,3.419,52.166,0.578,0.28692,1.5294,0.003495,0.25,4.681,0.0001104,9.33e-05,2.669527896995708,6.13e-05,1.753934191702432,2.69e-05,0.7696709585121603,1.96e-05,0.5608011444921316,0.8309447206785611,1.093980101350422,4708.790936499524,15.74103719170234,0.2590537801415677
102,5.648,14.566,4.183,0.55229,1.5186,0.06489,0.927,2.111,0.001618,0.000626,0.9647095083988289,0.000756,1.16504854368932,0.00027,0.4160887656033287,0.000243,0.3744798890429958,0.2593838526912181,1.572292313762213,6217.796685726112,0.3527262368292111,0.1423154519082495
103,3.419,52.166,0.572,0.28323,1.513,0.003582,0.247,4.709,0.0001108,9.43e-05,2.632607481853713,6.3e-05,1.758793969849246,3.51e-05,0.9798994974874371,1.96e-05,0.5471803461753211,0.8326996197718631,1.092681626352367,4554.485309011357,16.14741317085635,0.2634315850255526
104,5.648,14.566,4.141,0.53169,1.5035,0.08832,0.924,2.205,0.001679,0.000787,0.8910778985507248,0.000989,1.119791666666667,0.000336,0.3804347826086957,0.000397,0.4495018115942029,0.2668201133144475,1.561107922206279,5909.466390125205,0.3807191430595028,0.1987064852724873
105,5.648,14.566,4.099,0.5122,1.4884,0.0955,0.921,2.298,0.001733,0.000858,0.8984293193717278,0.00109,1.141361256544503,0.000337,0.3528795811518325,0.000383,0.4010471204188481,0.274256373937677,1.550033482008862,5618.930430150167,0.4103827618848481,0.220214614026947
106,5.648,14.566,4.058,0.49373,1.4733,0.07775,0.919,2.391,0.001781,0.000738,0.9491961414790997,0.000945,1.215434083601286,0.000189,0.2430868167202573,0.000192,0.2469453376205788,0.2815155807365439,1.539294152995412,5343.995849163268,0.4414187226264826,0.1834075711184275
107,5.648,22.566,1.696,0.19779,1.4668,0.01595,0.519,6.83,0.0004987,0.000324,2.031347962382445,0.000252,1.579937304075235,7.48e-05,0.4689655172413794,1.24e-05,0.07774294670846396,0.6997167138810199,1.113148353647496,2934.329787006758,6.553026771063778,0.3066984293076933
108,5.648,14.566,4.016,0.4762,1.4582,0.07512,0.915,2.484,0.001823,0.000721,0.959797657082002,0.000938,1.248668796592119,0.000164,0.2183173588924388,0.000128,0.1703940362087327,0.2889518413597733,1.528437489340879,5085.009105597019,0.4746705021875471,0.1813174313927429
109,5.648,22.566,1.68,0.19517,1.4532,0.01531,0.515,6.873,0.0004982,0.000318,2.077073807968647,0.000246,1.606792945787067,7.03e-05,0.4591770084911823,1.86e-05,0.1214892227302417,0.7025495750708216,1.111242945412659,2846.889830940148,6.731386141462523,0.2933934108877375
110,5.648,14.566,3.975,0.45955,1.4431,0.07742,0.912,2.577,0.00186,0.000735,0.9493670886075948,0.000966,1.247739602169982,0.000157,0.2027899767501938,0.000125,0.1614569878584345,0.2962110481586402,1.517913625832239,4839.432111304334,0.5094261355248765,0.1908660962353612
111,3.419,29.966,1.577,0.41699,1.4414,0.02004,0.675,2.896,0.0003914,0.000152,0.7584830339321358,0.000258,1.287425149700599,2.35e-05,0.1172654690618763,1.16e-05,0.05788423153692615,0.5387540216437555,1.274362431503384,5218.161944708954,2.573848998548812,0.2691524483489195
112,5.648,22.566,1.664,0.19257,1.4395,0.0161,0.511,6.916,0.0004978,0.000324,2.012422360248447,0.000257,1.596273291925466,7.94e-05,0.4931677018633541,1.86e-05,0.115527950310559,0.7053824362606232,1.10935490959615,2760.942084345808,6.915642937182573,0.3074084029717771
113,5.648,18.566,2.436,0.23762,1.4322,0.03121,0.695,5.475,0.0008947,0.000467,1.496315283562961,0.000452,1.448253764818968,0.000108,0.3460429349567446,3.15e-05,0.1009291893623838,0.5686968838526912,1.208459114275545,3095.809341223122,3.08652959657653,0.2982211363713201
114,5.648,14.566,3.936,0.44478,1.429,0.08136,0.909,2.664,0.001891,0.000545,0.6698623402163225,0.001,1.229105211406096,0.000174,0.2138643067846608,0.000149,0.1831366764995083,0.3031161473087818,1.508029784321665,4622.912000369313,0.5439495286068796,0.2045903621639711
115,3.419,29.966,1.562,0.40985,1.428,0.01971,0.672,2.937,0.0003946,0.000151,0.7661085743277525,0.00026,1.319127346524607,4.7e-05,0.2384576357179097,7.72e-06,0.03916793505834602,0.5431412693770108,1.269783576403491,5052.048210955491,2.665365099120852,0.2654060492467726
116,5.648,14.566,3.933,0.4437,1.428,0.08252,0.909,2.671,0.001893,0.000751,0.9100824042656327,0.00102,1.236063984488609,0.000174,0.2108579738245274,0.000155,0.1878332525448376,0.3036473087818697,1.507274969671194,4607.540846370422,0.546645697075458,0.2078424950133992
117,5.648,22.566,1.649,0.18999,1.4259,0.01605,0.507,6.959,0.0004973,0.000324,2.018691588785047,0.000258,1.607476635514019,8.81e-05,0.5489096573208724,2.48e-05,0.1545171339563863,0.7080382436260623,1.107573353614886,2677.02372136431,7.099948366744838,0.3050580196817155
118,5.648,18.566,2.414,0.23376,1.4188,0.03148,0.691,5.531,0.0008927,0.000467,1.483481575603558,0.000457,1.451715374841169,0.000108,0.3430749682337992,3.15e-05,0.1000635324015248,0.5725920679886685,1.204897616592706,2997.631545743568,3.187775554178363,0.3008158461703511
119,5.648,14.566,3.899,0.43142,1.4157,0.0909,0.906,2.746,0.001916,0.00058,0.6380638063806381,0.0011,1.21012101210121,0.000212,0.2332233223322333,0.000204,0.2244224422442244,0.3096671388101983,1.49874424464849,4428.238952073959,0.57835099149561,0.2328018437156913
120,3.419,29.966,1.548,0.40282,1.4146,0.01881,0.668,2.978,0.0003977,0.000148,0.7868155236576289,0.000255,1.355661881977672,4.69e-05,0.2493354598617757,7.81e-06,0.0415204678362573,0.5472360339280491,1.265442026745571,4889.358887322694,2.757036895006441,0.2535614869196474
121,5.648,14.566,3.891,0.4286,1.4128,0.09552,0.906,2.764,0.001921,0.000824,0.8626465661641541,0.00115,1.20393634840871,0.000222,0.2324120603015076,0.000222,0.2324120603015076,0.3110835694050991,1.496747676022583,4387.132834106998,0.5860214985126966,0.2455775411356367
122,5.648,22.566,1.633,0.18743,1.4122,0.01617,0.503,7.003,0.0004967,0.000325,2.009894867037724,0.000261,1.614100185528757,7.95e-05,0.4916512059369202,3.1e-05,0.191713048855906,0.710871104815864,1.105716245171634,2594.798670611313,7.296514407350666,0.3061463817489661
123,5.648,18.566,2.391,0.22995,1.4055,0.03116,0.686,5.587,0.0008907,0.000467,1.498716302952503,0.000456,1.463414634146342,0.000112,0.3594351732991014,2.52e-05,0.08087291399229782,0.5766643059490085,1.201228064313754,2902.588573540955,3.29503440168673,0.2980182659891698
124,5.648,14.566,3.863,0.4186,1.4024,0.1048,0.903,2.828,0.001938,0.000646,0.616412213740458,0.00125,1.192748091603053,0.000266,0.2538167938931298,0.000256,0.2442748091603053,0.3160410764872521,1.489760665958844,4241.723587807223,0.6140015577268217,0.272943728509753
125,3.419,29.966,1.533,0.3959,1.4012,0.01852,0.664,3.018,0.0004006,0.000147,0.7937365010799136,0.000254,1.371490280777538,4.09e-05,0.220842332613391,6.73e-06,0.0363390928725702,0.5516232816613045,1.260936840595601,4731.602613064604,2.855385854414545,0.2502154076694291
126,5.648,22.566,1.617,0.1849,1.3986,0.01611,0.499,7.046,0.0004962,0.000327,2.029795158286778,0.000262,1.626319056486655,7.95e-05,0.4934823091247672,3.1e-05,0.1924270639354438,0.7137039660056657,1.103875914173719,2514.893156472784,7.499305601487769,0.3038338321245764
127,5.648,14.566,3.85,0.41421,1.3977,0.1073,0.902,2.857,0.001944,0.0009,0.8387698042870456,0.00128,1.192917054986021,0.000236,0.2199440820130475,0.000255,0.2376514445479963,0.3183427762039659,1.48654692879985,4178.166315478609,0.6271386444894218,0.2811570697387082
128,2.301,69.046,0.472,0.40658,1.3954,0.003597,0.237,2.917,7.733e-05,6.65e-05,1.84876285793717,5.55e-05,1.542952460383653,2.96e-05,0.8229079788712818,0.0,0.0,0.7948717948717949,1.173788915161844,5176.894117414815,13.01244627214402,0.242308511444301
129,5.648,18.566,2.368,0.2262,1.3922,0.03089,0.682,5.643,0.0008886,0.000464,1.502104240854645,0.000454,1.46973130462933,9.78e-05,0.316607316283587,3.14e-05,0.1016510197474911,0.5807365439093485,1.197592944939684,2809.975077814602,3.406079102177156,0.2956481093827512
130,5.648,14.566,3.826,0.4063,1.3891,0.1039,0.9,2.91,0.001956,0.000646,0.6217516843118382,0.00126,1.212704523580366,0.000214,0.2059672762271414,0.000215,0.2069297401347449,0.3225920679886685,1.480643725277754,4064.237811740258,0.6519462164708378,0.2753001378305648
131,3.419,29.966,1.518,0.38908,1.3878,0.01762,0.66,3.059,0.0004035,0.000145,0.8229284903518729,0.000245,1.390465380249716,4.08e-05,0.2315550510783201,2.01e-05,0.1140749148694665,0.5560105293945599,1.256467346010297,4577.805164232103,2.957482680444449,0.2385532945726679
132,5.648,22.566,1.601,0.18238,1.3849,0.0166,0.495,7.089,0.0004957,0.000329,1.981927710843373,0.000269,1.620481927710843,8.42e-05,0.5072289156626506,3.72e-05,0.2240963855421687,0.7165368271954674,1.102050819654463,2436.285932550253,7.70938697481684,0.3117856991865181
133,2.301,69.046,0.468,0.40183,1.3825,0.003471,0.235,2.938,7.795e-05,6.45e-05,1.858254105445116,5.47e-05,1.575914721982138,2.94e-05,0.8470181503889368,0.0,0.0,0.7966101694915254,1.171788247159086,5030.826467205467,13.30783809503942,0.2323814510851488
134,5.648,18.566,2.346,0.2225,1.3789,0.03192,0.677,5.699,0.0008864,0.000471,1.475563909774436,0.000469,1.469298245614035,0.000112,0.3508771929824561,2.51e-05,0.07863408521303258,0.5846317280453257,1.194124532659801,2719.329131938704,3.518635098485015,0.3054209955408762
135,5.648,14.566,3.789,0.39449,1.3758,0.09486,0.897,2.992,0.001972,0.000611,0.6441071052076744,0.00119,1.254480286738351,0.000149,0.1570735821210204,0.00012,0.1265022137887413,0.3291430594900849,1.471612659503394,3894.654449702423,0.6917895071341157,0.2555795034591359
136,3.419,29.966,1.504,0.38237,1.3744,0.01797,0.655,3.1,0.0004062,0.000146,0.8124652198107959,0.000252,1.402337228714524,4.18e-05,0.2326099053978854,1.98e-05,0.1101836393989983,0.5601052939455982,1.252233228317388,4427.318007950154,3.059763804956522,0.2434314566658329
137,5.648,22.566,1.586,0.17988,1.3713,0.01581,0.491,7.132,0.0004951,0.000326,2.061986084756483,0.000261,1.650853889943074,8.42e-05,0.5325743200506008,3.72e-05,0.2352941176470588,0.7191926345609064,1.10032907422548,2359.614628319976,7.919705673378834,0.2954486376041047
138,2.301,69.046,0.463,0.39711,1.3695,0.003554,0.234,2.959,7.857e-05,6.65e-05,1.871131119864941,5.66e-05,1.592571750140687,2.13e-05,0.5993247045582443,0.0,0.0,0.7987831377661886,1.169774690284638,4887.0694829322,13.64856355754376,0.2370570544039526
139,5.648,18.566,2.323,0.21884,1.3655,0.03125,0.673,5.755,0.0008842,0.000468,1.4976,0.000463,1.4816,0.000116,0.3712,2.51e-05,0.08032,0.5887039660056657,1.190553468106016,2630.734668808031,3.638068888614539,0.2990873110246928
140,5.648,14.566,3.753,0.38313,1.3625,0.09157,0.894,3.074,0.001985,0.000599,0.6541443704269958,0.00118,1.288631647919624,0.000113,0.1234028611990827,6.91e-05,0.07546139565359833,0.3355169971671387,1.462878944463676,3731.871059896102,0.7330602572326049,0.2505067999051999
141,3.419,29.966,1.489,0.37577,1.361,0.01745,0.651,3.141,0.0004087,0.000146,0.8366762177650429,0.000247,1.415472779369627,4.79e-05,0.2744985673352436,1.97e-05,0.1128939828080229,0.5644925416788534,1.247841984857426,4281.486696709502,3.169503811487854,0.2367997876507651
142,5.648,22.566,1.57,0.1774,1.3576,0.0163,0.487,7.176,0.0004946,0.000332,2.03680981595092,0.000268,1.644171779141105,8.42e-05,0.5165644171779141,4.34e-05,0.2662576687116565,0.7220254957507082,1.098535351575776,2284.54161904919,8.144213275820425,0.3032744451833026
143,2.301,69.046,0.459,0.39241,1.3565,0.003486,0.232,2.981,7.919e-05,6.45e-05,1.85025817555938,5.65e-05,1.620768789443488,2.11e-05,0.6052782558806656,7.05e-06,0.20223752151463,0.8005215123859192,1.167801113933472,4745.987770368205,13.96272318636206,0.231006460403519
144,5.648,18.566,2.3,0.21524,1.3522,0.03115,0.668,5.811,0.0008819,0.000467,1.499197431781702,0.000464,1.489566613162119,0.000117,0.3756019261637239,1.88e-05,0.06035313001605137,0.5927762039660057,1.187015915756928,2544.861444206584,3.761749003341969,0.2982029995432213
145,5.648,14.566,3.716,0.3722,1.3492,0.09108,0.89,3.156,0.001996,0.000603,0.6620553359683795,0.00118,1.2955643390426,9.55e-05,0.104852876592007,4.09e-05,0.04490557751427317,0.3420679886685551,1.454016087423883,3576.64354524582,0.7769807025788026,0.253109772975145
146,3.419,29.966,1.474,0.36926,1.3476,0.01738,0.647,3.182,0.0004112,0.000146,0.8400460299194477,0.000247,1.421173762945915,4.15e-05,0.2387802071346375,1.97e-05,0.1133486766398159,0.5688797894121088,1.243485558952331,4139.323427704766,3.283527278975402,0.2362216845820204
147,5.648,22.566,1.554,0.17494,1.344,0.01614,0.483,7.219,0.000494,0.000332,2.057001239157373,0.000268,1.660470879801735,0.000105,0.6505576208178437,4.95e-05,0.3066914498141263,0.7248583569405098,1.096756261055477,2211.532748588888,8.376505660765888,0.2989921537226368
148,2.301,69.046,0.454,0.38773,1.3435,0.003543,0.23,3.002,7.98e-05,6.55e-05,1.848715777589613,5.79e-05,1.634208298052498,2.89e-05,0.8156929156082416,7.01e-06,0.1978549252046288,0.8026944806605824,1.165799008049806,4607.834825610921,14.32566830885632,0.2338745401412951
149,5.648,18.566,2.278,0.21169,1.3389,0.0318,0.664,5.866,0.0008796,0.000474,1.490566037735849,0.000474,1.490566037735849,0.000115,0.3616352201257862,2.5e-05,0.07861635220125787,0.596671388101983,1.183642048086057,2460.889304798146,3.887147521213877,0.3041937044038657
150,5.648,14.566,3.68,0.36168,1.336,0.09101,0.887,3.238,0.002004,0.000604,0.6636633336995936,0.00117,1.285573013954511,1.68e-06,0.00184595099439622,5.51e-07,0.000605427974947808,0.348441926345609,1.445446831561378,3428.081405144778,0.822447085709053,0.2565950102279717
151,3.419,29.966,1.46,0.36285,1.3342,0.01749,0.643,3.223,0.0004135,0.000148,0.8461978273299028,0.000249,1.423670668953688,4.76e-05,0.2721555174385363,2.62e-05,0.1497998856489423,0.5729745539631471,1.239359237769353,4000.254564050565,3.397857995255429,0.2377292737169989
152,2.301,69.046,0.45,0.38307,1.3305,0.003484,0.228,3.023,8.04e-05,6.55e-05,1.880022962112515,5.79e-05,1.661882893226177,2.1e-05,0.6027554535017221,0.0,0.0,0.8044328552803129,1.163836975596675,4472.306776633099,14.66050793417445,0.2284329508163946
153,5.648,22.566,1.538,0.1725,1.3304,0.01706,0.478,7.262,0.0004935,0.00034,1.992966002344666,0.000281,1.647127784290739,8.93e-05,0.5234466588511137,4.95e-05,0.2901524032825322,0.7276912181303116,1.094993425356234,2140.217435778714,8.616910291777367,0.3146215717319906
154,5.648,18.566,2.255,0.20818,1.3256,0.03076,0.659,5.922,0.0008772,0.000472,1.53446033810143,0.000463,1.50520156046814,0.000124,0.4031209362808843,1.87e-05,0.06079323797139143,0.6007436260623229,1.180168146543781,2379.22735226956,4.020254010799301,0.2942224238791824
155,5.648,14.566,3.643,0.35154,1.3227,0.0868,0.883,3.32,0.002011,0.000607,0.6993087557603687,0.00117,1.347926267281106,0.000239,0.2753456221198157,6.63e-05,0.07638248847926267,0.3549929178470255,1.436752869015225,3285.725059095315,0.8708345315704585,0.2483628227469317
156,3.419,29.966,1.445,0.35653,1.3208,0.01749,0.639,3.264,0.0004158,0.000149,0.851915380217267,0.00025,1.429388221841052,4.74e-05,0.2710120068610635,1.95e-05,0.1114922813036021,0.5773618016964024,1.235076025818592,3865.381338023722,3.520740320551864,0.2380214787547436
157,2.301,69.046,0.446,0.37844,1.3176,0.003375,0.226,3.044,8.101e-05,6.55e-05,1.940740740740741,5.7e-05,1.688888888888889,2.79e-05,0.8266666666666667,0.0,0.0,0.8061712299000435,1.16187806878655,4340.297408174873,15.00532048128087,0.2198054933788613
158,5.648,22.566,1.522,0.17008,1.3167,0.01699,0.474,7.305,0.0004929,0.000341,2.007062978222484,0.000282,1.659799882283696,0.000114,0.6709829311359623,5.57e-05,0.327839905826957,0.7305240793201132,1.093248467705004,2070.25517320897,8.865770984723717,0.3118413960929184
159,5.648,18.566,2.232,0.20472,1.3123,0.03171,0.654,5.978,0.0008747,0.000479,1.510564490696941,0.000477,1.504257332071901,0.000115,0.3626616209397666,1.87e-05,0.05897193314411858,0.6048158640226629,1.17672796054246,2299.674105834132,4.158326477190632,0.3032362523826645
160,5.648,14.566,3.606,0.34177,1.3094,0.08954,0.88,3.402,0.002015,0.000617,0.6890775072593255,0.00119,1.329014965378602,0.000153,0.1708733526915345,3.39e-05,0.03786017422381059,0.3615439093484419,1.428145043648305,3149.358730307651,0.9216186648369041,0.2598905473481381
161,3.419,29.966,1.43,0.35031,1.3074,0.01793,0.634,3.305,0.0004179,0.000151,0.8421639709983268,0.000257,1.43335192414947,4.72e-05,0.2632459564974902,1.94e-05,0.1081985499163413,0.5817490494296578,1.230832804574511,3734.102809598048,3.648354095006478,0.2442662939289401
162,2.301,69.046,0.441,0.37382,1.3046,0.003421,0.224,3.066,8.161e-05,6.55e-05,1.914644840689857,5.83e-05,1.704180064308682,2.78e-05,0.8126278865828707,0.0,0.0,0.8083441981747066,1.159893743021037,4210.31814170597,15.40441022858559,0.2218773975069643
163,5.648,22.566,1.507,0.16768,1.3031,0.0165,0.47,7.348,0.0004923,0.000341,2.066666666666666,0.000277,1.678787878787879,0.000109,0.6606060606060605,6.18e-05,0.3745454545454545,0.7331798866855525,1.091602904182372,2002.109885523734,9.115193607357494,0.3011187172909276
164,5.648,18.566,2.21,0.20131,1.2989,0.03149,0.649,6.034,0.0008722,0.000479,1.521117815179422,0.000477,1.51476659256907,0.000124,0.3937758018418546,1.88e-05,0.05970149253731343,0.6087110481586402,1.173449951219494,2221.61116187276,4.298366417283821,0.3007074195412833
165,5.648,14.566,3.57,0.33234,1.2961,0.09029,0.876,3.484,0.002018,0.000621,0.6877838077306458,0.0012,1.329050836194484,0.000153,0.1694539816147968,2.29e-05,0.02536272012404475,0.3679178470254957,1.419826355457046,3018.145974220937,0.9742039726619535,0.265478765875841
166,3.419,29.966,1.416,0.34418,1.2939,0.01817,0.63,3.346,0.0004199,0.000153,0.8420473307649973,0.000261,1.436433681893231,5.78e-05,0.3181067694001101,2.59e-05,0.1425426527242708,0.5858438139806962,1.226818316270949,3605.144214184103,3.776442161375577,0.2473776201125215
167,2.301,69.046,0.437,0.36923,1.2916,0.00348,0.223,3.087,8.22e-05,6.75e-05,1.939655172413793,5.96e-05,1.71264367816092,3.11e-05,0.8936781609195402,0.0,0.0,0.8100825727944372,1.157956411470217,4082.974605704772,15.77250757973671,0.2241076427489015
168,5.648,22.566,1.491,0.16529,1.2894,0.01643,0.466,7.392,0.0004917,0.000342,2.081558125380402,0.000278,1.692026780279976,0.000109,0.6634205721241632,6.18e-05,0.3761412051125989,0.7360127478753542,1.089887430710309,1935.334795623088,9.382336090772354,0.2983353074565345
